    （000001）华夏成长 | 基金吧 | 档案
    （200007）长城安心回报混合 | 基金吧 | 档案
    （200008）长城品牌优选混合 | 基金吧 | 档案
    （200009）长城稳健增利 | 基金吧 | 档案
    （200010）长城双动力混合 | 基金吧 | 档案
    （200011）长城景气行业龙头 | 基金吧 | 档案
    （200012）长城中小盘成长混合 | 基金吧 | 档案
    （200013）长城积极增利债券A | 基金吧 | 档案
    （200015）长城优化升级混合 | 基金吧 | 档案
    （200016）长城保本 | 基金吧 | 档案
    （200103）长城货币B | 基金吧 | 档案
    （200113）长城积极增利债券C | 基金吧 | 档案
    （202001）南方稳健成长 | 基金吧 | 档案
    （202002）南方稳健成长贰号 | 基金吧 | 档案
    （202003）南方绩优成长混合 | 基金吧 | 档案
    （202005）南方成份精选混合 | 基金吧 | 档案
    （202007）南方隆元产业主题混合 | 基金吧 | 档案
    （202009）南方盛元红利混合 | 基金吧 | 档案
    （202011）南方优选价值混合A | 基金吧 | 档案
    （202015）南方开元沪深300ETF联 | 基金吧 | 档案
    （202017）南方深证成份ETF联接A | 基金吧 | 档案
    （202019）南方策略优化混合 | 基金吧 | 档案
    （202021）南方小康ETF联接A | 基金吧 | 档案
    （202023）南方优选成长 | 基金吧 | 档案
    （202025）南方上证380联接 | 基金吧 | 档案
    （202027）南方高端装备灵活配置混合 | 基金吧 | 档案
    （202101）南方宝元债券 | 基金吧 | 档案
    （202102）南方多利增强债券C | 基金吧 | 档案
    （202103）南方多利增强债券A | 基金吧 | 档案
    （202105）南方广利债券A/B | 基金吧 | 档案
    （202107）南方广利债券C | 基金吧 | 档案
    （202108）南方润元A | 基金吧 | 档案
    （202110）南方润元C | 基金吧 | 档案
    （202202）南方避险增值 | 基金吧 | 档案
    （202211）南方恒元保本 | 基金吧 | 档案
    （202212）南方保本 | 基金吧 | 档案
    （202213）南方安心 | 基金吧 | 档案
    （202301）南方现金增利货币A | 基金吧 | 档案
    （202302）南方现金增利货币B | 基金吧 | 档案
    （202303）南方理财14天A | 基金吧 | 档案
    （202304）南方理财14天B | 基金吧 | 档案
    （202305）南方理财60天A | 基金吧 | 档案
    （202306）南方理财60天B | 基金吧 | 档案
    （202307）南方收益宝货币A | 基金吧 | 档案
    （202308）南方收益宝货币B | 基金吧 | 档案
    （202801）南方全球精选 | 基金吧 | 档案
    （206001）鹏华弘泰A | 基金吧 | 档案
    （206002）鹏华精选成长混合 | 基金吧 | 档案
    （206003）鹏华信用增利债券A | 基金吧 | 档案
    （206004）鹏华信用增利债券B | 基金吧 | 档案
    （206005）鹏华上证民企50ETF联接 | 基金吧 | 档案
    （206006）鹏华环球发现 | 基金吧 | 档案
    （206007）鹏华消费优选混合 | 基金吧 | 档案
    （206008）鹏华丰盛稳固债券 | 基金吧 | 档案
    （206009）鹏华新兴产业混合 | 基金吧 | 档案
    （206010）鹏华深证民营联接 | 基金吧 | 档案
    （206011）鹏华美国房地产 | 基金吧 | 档案
    （206012）鹏华价值精选股票 | 基金吧 | 档案
    （206013）鹏华金刚保本混合 | 基金吧 | 档案
    （206015）鹏华纯债债券 | 基金吧 | 档案
    （206018）鹏华产业债债券 | 基金吧 | 档案
    （210001）金鹰成份优选 | 基金吧 | 档案
    （210002）金鹰红利价值 | 基金吧 | 档案
    （210003）金鹰行业优势混合 | 基金吧 | 档案
    （210004）金鹰稳健成长混合 | 基金吧 | 档案
    （210005）金鹰主题优势混合 | 基金吧 | 档案
    （210006）金鹰保本混合A | 基金吧 | 档案
    （210007）金鹰技术领先灵活配置混合A | 基金吧 | 档案
    （210008）金鹰策略配置混合 | 基金吧 | 档案
    （210009）金鹰核心资源混合 | 基金吧 | 档案
    （210010）金鹰灵活配置混合A | 基金吧 | 档案
    （210011）金鹰灵活配置混合C | 基金吧 | 档案
    （210012）金鹰货币A | 基金吧 | 档案
    （210013）金鹰货币B | 基金吧 | 档案
    （210014）金鹰元丰保本 | 基金吧 | 档案
    （213001）宝盈鸿利收益灵活配置混合 | 基金吧 | 档案
    （213002）宝盈泛沿海增长混合 | 基金吧 | 档案
    （213003）宝盈策略增长混合 | 基金吧 | 档案
    （213006）宝盈核心优势混合A | 基金吧 | 档案
    （213007）宝盈增强收益债券A/B | 基金吧 | 档案
    （213008）宝盈资源优选混合 | 基金吧 | 档案
    （213009）宝盈货币A | 基金吧 | 档案
    （213010）宝盈中证100增强 | 基金吧 | 档案
    （213909）宝盈货币B | 基金吧 | 档案
    （213917）宝盈增强债券C | 基金吧 | 档案
    （217001）招商安泰混合 | 基金吧 | 档案
    （217002）招商安泰平衡 | 基金吧 | 档案
    （217003）招商安泰债券A | 基金吧 | 档案
    （217004）招商现金增值货币A | 基金吧 | 档案
    （217005）招商先锋 | 基金吧 | 档案
    （217008）招商安本增利债券 | 基金吧 | 档案
    （217009）招商核心价值 | 基金吧 | 档案
    （217010）招商大盘蓝筹混合 | 基金吧 | 档案
    （217011）招商安心债券 | 基金吧 | 档案
    （217012）招商行业领先混合A | 基金吧 | 档案
    （217013）招商中小盘混合 | 基金吧 | 档案
    （217014）招商现金增值货币B | 基金吧 | 档案
    （217015）招商全球资源 | 基金吧 | 档案
    （217016）招商深证100指数A | 基金吧 | 档案
    （217017）招商上证消费80ETF联接A | 基金吧 | 档案
    （217018）招商安瑞进取债券 | 基金吧 | 档案
    （217019）招商深证TMT50ETF联接A | 基金吧 | 档案
    （217020）招商安达保本混合 | 基金吧 | 档案
    （217021）招商优企灵活配置 | 基金吧 | 档案
    （217022）招商产业债券A | 基金吧 | 档案
    （217023）招商信用增强债券 | 基金吧 | 档案
    （217024）招商安盈保本 | 基金吧 | 档案
    （217025）招商理财7天债券A | 基金吧 | 档案
    （217026）招商理财7天债券B | 基金吧 | 档案
    （217027）招商央视财经50指数A | 基金吧 | 档案
    （217203）招商安泰债券B | 基金吧 | 档案
    （229002）泰达宏利逆向策略混合 | 基金吧 | 档案
    （233001）大摩基础行业混合 | 基金吧 | 档案
    （233005）大摩强收益债券 | 基金吧 | 档案
    （233006）大摩领先优势混合 | 基金吧 | 档案
    （233007）大摩卓越成长混合 | 基金吧 | 档案
    （233008）大摩消费领航 | 基金吧 | 档案
    （233009）大摩多因子策略混合 | 基金吧 | 档案
    （233010）大摩深证300指数增强 | 基金吧 | 档案
    （233011）大摩主题优选混合 | 基金吧 | 档案
    （233012）大摩多元收益债券A | 基金吧 | 档案
    （233013）大摩多元收益债券C | 基金吧 | 档案
    （233015）大摩量化配置混合 | 基金吧 | 档案
    （240001）华宝宝康消费品 | 基金吧 | 档案
    （240002）华宝宝康灵活配置 | 基金吧 | 档案
    （240003）华宝宝康债券 | 基金吧 | 档案
    （240004）华宝动力组合混合 | 基金吧 | 档案
    （240005）华宝多策略增长 | 基金吧 | 档案
    （240006）华宝现金宝货币A | 基金吧 | 档案
    （240007）华宝现金宝货币B | 基金吧 | 档案
    （240008）华宝收益增长 | 基金吧 | 档案
    （240009）华宝先进成长混合 | 基金吧 | 档案
    （240010）华宝行业精选混合 | 基金吧 | 档案
    （240011）华宝大盘精选混合 | 基金吧 | 档案
    （240012）华宝增强债券A | 基金吧 | 档案
    （240013）华宝增强债券B | 基金吧 | 档案
    （240014）华宝中证100 | 基金吧 | 档案
    （240016）华宝上证180联接 | 基金吧 | 档案
    （240017）华宝新兴产业混合 | 基金吧 | 档案
    （240018）华宝可转债 | 基金吧 | 档案
    （240019）华宝上证180成长联接 | 基金吧 | 档案
    （240020）华宝医药生物混合 | 基金吧 | 档案
    （240022）华宝资源优选混合 | 基金吧 | 档案
    （241001）华宝海外中国混合(QDII) | 基金吧 | 档案
    （253010）国联安安心成长混合 | 基金吧 | 档案
    （253020）国联安德盛增利债A | 基金吧 | 档案
    （253021）国联安德盛增利债B | 基金吧 | 档案
    （253030）国联安信心增益债券 | 基金吧 | 档案
    （253050）国联安货币A | 基金吧 | 档案
    （253051）国联安货币B | 基金吧 | 档案
    （253060）国联安信心增长债券A | 基金吧 | 档案
    （253061）国联安信心增长债券B | 基金吧 | 档案
    （255010）国联安稳健 | 基金吧 | 档案
    （257010）国联安德盛小盘精选 | 基金吧 | 档案
    （257020）国联安精选混合 | 基金吧 | 档案
    （257030）国联安优势混合 | 基金吧 | 档案
    （257040）国联安红利混合 | 基金吧 | 档案
    （257050）国联安主题驱动混合 | 基金吧 | 档案
    （257060）国联安商品ETF联接 | 基金吧 | 档案
    （257070）国联安优选行业混合 | 基金吧 | 档案
    （260101）景顺长城优选混合 | 基金吧 | 档案
    （260102）景顺货币A | 基金吧 | 档案
    （260103）景顺长城动力平衡 | 基金吧 | 档案
    （260104）景顺长城内需增长混合 | 基金吧 | 档案
    （260108）景顺长城新兴成长混合 | 基金吧 | 档案
    （260109）景顺长城内需贰号混合 | 基金吧 | 档案
    （260110）景顺长城精选蓝筹混合 | 基金吧 | 档案
    （260111）景顺长城公司治理混合 | 基金吧 | 档案
    （260112）景顺长城能源基建混合 | 基金吧 | 档案
    （260115）景顺长城中小盘混合 | 基金吧 | 档案
    （260116）景顺长城核心竞争力混合A | 基金吧 | 档案
    （260117）景顺长城支柱产业混合 | 基金吧 | 档案
    （260202）景顺长城货币B | 基金吧 | 档案
    （261001）景顺长城稳定债券A | 基金吧 | 档案
    （261002）景顺长城优信增利债券A | 基金吧 | 档案
    （261101）景顺长城稳定债券C | 基金吧 | 档案
    （261102）景顺长城信增债券C | 基金吧 | 档案
    （262001）景顺长城大中华混合 | 基金吧 | 档案
    （263001）景顺长城上证180联接 | 基金吧 | 档案
    （270001）广发聚富 | 基金吧 | 档案
    （270002）广发稳健增长 | 基金吧 | 档案
    （270004）广发货币A | 基金吧 | 档案
    （270005）广发聚丰混合 | 基金吧 | 档案
    （270006）广发策略优选 | 基金吧 | 档案
    （270007）广发大盘成长 | 基金吧 | 档案
    （270008）广发核心精选混合 | 基金吧 | 档案
    （270009）广发增强债券 | 基金吧 | 档案
    （270010）广发沪深300ETF联接A | 基金吧 | 档案
    （270014）广发货币B | 基金吧 | 档案
    （270021）广发聚瑞混合 | 基金吧 | 档案
    （270022）广发内需增长 | 基金吧 | 档案
    （270023）广发全球精选股票(QDII) | 基金吧 | 档案
    （270025）广发行业领先混合A | 基金吧 | 档案
    （270026）广发中小板300联接 | 基金吧 | 档案
    （270027）广发全球农业指数 | 基金吧 | 档案
    （270028）广发制造业精选混合 | 基金吧 | 档案
    （270029）广发聚财信用债券A | 基金吧 | 档案
    （270030）广发聚财信用债券B | 基金吧 | 档案
    （270041）广发消费品精选混合 | 基金吧 | 档案
    （270042）广发纳斯达克100指数 | 基金吧 | 档案
    （270043）广发理财年年红债券 | 基金吧 | 档案
    （270044）广发双债添利债券A | 基金吧 | 档案
    （270045）广发双债添利债券C | 基金吧 | 档案
    （270046）广发理财30天债券A | 基金吧 | 档案
    （270047）广发理财30天债券B | 基金吧 | 档案
    （270048）广发纯债债券A | 基金吧 | 档案
    （270049）广发纯债债券C | 基金吧 | 档案
    （270050）广发新经济混合 | 基金吧 | 档案
    （288001）华夏经典混合 | 基金吧 | 档案
    （288002）华夏收入混合 | 基金吧 | 档案
    （288101）华夏货币A | 基金吧 | 档案
    （288102）华夏稳定双利债券 | 基金吧 | 档案
    （288201）华夏货币B | 基金吧 | 档案
    （290001）泰信天天收益货币A | 基金吧 | 档案
    （290002）泰信先行策略 | 基金吧 | 档案
    （290003）泰信双息双利债券 | 基金吧 | 档案
    （290004）泰信优质生活混合 | 基金吧 | 档案
    （290005）泰信优势增长 | 基金吧 | 档案
    （290006）泰信蓝筹精选混合 | 基金吧 | 档案
    （290007）泰信增强债券A | 基金吧 | 档案
    （290008）泰信发展主题混合 | 基金吧 | 档案
    （290009）泰信周期债券 | 基金吧 | 档案
    （290010）泰信中证200 | 基金吧 | 档案
    （290011）泰信中小盘精选混合 | 基金吧 | 档案
    （290012）泰信行业精选混合A | 基金吧 | 档案
    （290014）泰信现代服务业混合 | 基金吧 | 档案
    （291007）泰信增强债券C | 基金吧 | 档案
3 
    （310308）申万菱信盛利精选混合 | 基金吧 | 档案
